make,model,manufactured,reg_date,type_of_vehicle,category,transmission,power,engine_cap,no_of_owners,depreciation,coe,dereg_value,mileage,omv,arf,price,registration_year
,elantra,2017.0,2017-08-19,mid-sized sedan,"parf car, premium ad car",auto,93.0,1591.0,3.0,16160.0,46778,21991.0,132000.0,10980.0,10980.0,56800.0,2017
mercedes-benz,a200,2018.0,2019-07-05,hatchback,parf car,auto,120.0,1332.0,2.0,18630.0,42564,52493.0,119000.0,37681.0,44754.0,115000.0,2019
honda,city,2014.0,2014-06-19,mid-sized sedan,"coe car, premium ad car",auto,88.0,1497.0,2.0,10620.0,42275,41256.0,112168.0,16269.0,6269.0,51800.0,2014
hyundai,avante,2019.0,2019-07-19,mid-sized sedan,"parf car, premium ad car, low mileage car, sgcarmart warranty cars",auto,93.0,1591.0,2.0,13260.0,28589,24075.0,49000.0,12686.0,12686.0,73888.0,2019
hyundai,i30,2019.0,2020-03-11,hatchback,"parf car, premium ad car",auto,95.0,1353.0,1.0,15330.0,32699,32198.0,69907.0,18277.0,18277.0,95800.0,2020
mercedes-benz,coupe,2010.0,2011-04-28,sports car,"coe car, premium ad car",auto,150.0,1796.0,6.0,14540.0,47316,32499.0,139831.5,48199.0,48199.0,99888.0,2011
honda,accord,2009.0,2010-04-29,luxury sedan,"coe car, premium ad car",manual,148.0,2354.0,5.0,11280.0,33568,18991.0,149838.0,26933.0,26933.0,63800.0,2010
nissan,note,2018.0,2018-07-31,hatchback,parf car,auto,58.0,1198.0,1.0,12020.0,25000,13815.0,77800.0,13305.0,5000.0,52111.0,2018
honda,crossroad,2008.0,2008-09-11,suv,coe car,auto,103.0,1799.0,2.0,14800.0,33377,14156.0,162000.0,17879.0,17879.0,62822.0,2008
volkswagen,golf,2015.0,2016-03-01,hatchback,"parf car, premium ad car",auto,81.0,1197.0,1.0,13840.0,45002,11270.0,86360.0,18274.0,8274.0,24800.0,2016
scania,p360,2013.0,2014-01-10,truck,coe car,manual,,12742.0,1.0,18220.0,38584,34652.0,111000.0,120069.0,6004.0,81800.0,2014
audi,a5,2017.0,2017-07-28,luxury sedan,"parf car, direct owner sale",auto,140.0,1984.0,1.0,20380.0,50001,43209.0,101158.0,39636.0,42491.0,84800.0,2017
bmw,520i,2017.0,2018-02-28,luxury sedan,"parf car, consignment car",auto,135.0,1998.0,2.0,23060.0,39000,50201.0,91000.0,45675.0,55945.0,109800.0,2018
honda,shuttle,2016.0,2017-01-13,stationwagon,"parf car, low mileage car",auto,97.0,1496.0,1.0,14790.0,50101,18470.0,74000.0,19256.0,9256.0,42800.0,2017
bmw,218i,2016.0,2017-03-17,sports car,"parf car, direct owner sale",auto,100.0,1499.0,1.0,20850.0,53300,34061.0,120000.0,33737.0,34232.0,70000.0,2017
honda,civic,2016.0,2016-11-29,mid-sized sedan,"parf car, premium ad car",auto,92.0,1597.0,3.0,16960.0,53334,25238.0,138000.0,20173.0,20243.0,51800.0,2016
jaguar,xe,2017.0,2017-08-30,luxury sedan,parf car,auto,132.0,1999.0,3.0,15860.0,51000,37056.0,93000.0,36074.0,32504.0,65800.0,2017
lamborghini,huracan,2017.0,2017-09-29,sports car,"parf car, low mileage car",auto,470.0,5204.0,2.0,181610.0,50000,345260.0,11000.0,296599.0,505879.0,850000.0,2017
lexus,es,2016.0,2016-04-29,luxury sedan,"parf car, premium ad car",auto,135.0,2494.0,2.0,20790.0,38610,30682.0,98000.0,36191.0,42668.0,60188.0,2016
honda,shuttle,2021.0,2021-09-10,stationwagon,"parf car, direct owner sale, low mileage car",auto,95.0,1496.0,1.0,13520.0,47000,38025.0,22000.0,21199.0,6679.0,98300.0,2021
volvo,s60,2017.0,2017-11-17,luxury sedan,parf car,auto,90.0,1498.0,2.0,14750.0,41617,28958.0,85700.0,25458.0,22642.0,61800.0,2017
infiniti,q50,2017.0,2017-11-15,luxury sedan,"parf car, premium ad car",auto,155.0,1991.0,1.0,17500.0,48005,42639.0,75000.0,34564.0,40390.0,79999.0,2017
toyota,mr2,1990.0,1991-03-02,sports car,"coe car, premium ad car",manual,,1998.0,6.0,17900.0,33018,15831.0,80000.0,27805.0,41708.0,85800.0,1991
honda,vezel,2015.0,2016-01-29,suv,"parf car, premium ad car",auto,96.0,1496.0,2.0,17140.0,54301,14253.0,101000.0,19901.0,9901.0,32800.0,2016
bmw,118i,2020.0,2020-10-26,hatchback,"parf car, low mileage car",auto,103.0,1499.0,2.0,16950.0,40990,55160.0,22848.0,34076.0,39707.0,124800.0,2020
porsche,macan,2016.0,2016-11-28,suv,"parf car, low mileage car",auto,185.0,1984.0,3.0,33990.0,57508,65053.0,56000.0,62733.0,84920.0,125800.0,2016
mazda,3,2024.0,2024-05-30,mid-sized sedan,"parf car, almost new car, premium ad car, hybrid cars",auto,88.0,1496.0,1.0,14250.0,85001,96433.0,68.0,15709.0,15709.0,149800.0,2024
honda,shuttle,2015.0,2016-01-20,stationwagon,"parf car, low mileage car",auto,97.0,1496.0,1.0,13620.0,56001,10995.0,77000.0,15903.0,5903.0,21800.0,2016
,cerato,2016.0,2017-06-27,mid-sized sedan,parf car,auto,95.0,1591.0,1.0,14010.0,45201,23241.0,116000.0,14684.0,14684.0,49800.0,2017
citroen,c4,2016.0,2017-02-15,suv,parf car,auto,96.0,1199.0,1.0,9850.0,48401,17418.0,163976.0,19227.0,9227.0,28800.0,2017
porsche,cayman,2007.0,2008-01-31,sports car,"coe car, premium ad car, low mileage car",auto,180.0,2687.0,6.0,25870.0,52271,18144.0,138000.0,64224.0,44958.0,89800.0,2008
kia,cerato,2016.0,2016-12-20,mid-sized sedan,"parf car, sgcarmart warranty cars",auto,95.0,1591.0,1.0,12700.0,48000,22387.0,98000.0,17871.0,17871.0,39800.0,2016
kia,sorento,2019.0,2020-01-13,suv,"parf car, low mileage car",auto,136.0,2359.0,1.0,17340.0,40009,45038.0,38000.0,28157.0,31420.0,108800.0,2020
mercedes-benz,e200,2019.0,2019-08-15,luxury sedan,parf car,auto,145.0,1991.0,2.0,22950.0,34000,67433.0,88000.0,55707.0,72273.0,149800.0,2019
jaguar,f-pace,2017.0,2017-11-30,suv,"parf car, premium ad car",auto,132.0,1999.0,1.0,16910.0,57390,69634.0,179000.0,58112.0,76602.0,96777.0,2017
bmw,730li,2018.0,2018-05-28,luxury sedan,"parf car, premium ad car",auto,190.0,1998.0,2.0,28860.0,38501,94924.0,67500.0,84390.0,123902.0,169800.0,2018
nissan,serena,2023.0,2023-09-19,mpv,"parf car, almost new car, hybrid cars",auto,100.0,1198.0,1.0,20330.0,134889,118092.0,21000.0,26124.0,13574.0,190800.0,2023
nissan,note,2018.0,2018-09-24,hatchback,"parf car, premium ad car",auto,58.0,1198.0,1.0,12700.0,28000,15475.0,75167.0,13305.0,5000.0,56800.0,2018
audi,a3,2015.0,2015-04-28,luxury sedan,"parf car, direct owner sale",auto,92.0,1395.0,2.0,19750.0,67601,13721.0,150500.0,27642.0,15699.0,25000.0,2015
,jazz,2019.0,2019-03-27,hatchback,"parf car, premium ad car",auto,73.0,1318.0,1.0,13600.0,25920,15855.0,91043.0,15738.0,5738.0,65000.0,2019
nissan,x-trail,2016.0,2016-06-08,suv,"parf car, premium ad car",auto,106.0,1997.0,2.0,12620.0,49156,21936.0,128000.0,22572.0,23601.0,34800.0,2016
mazda,2,2016.0,2016-05-24,mid-sized sedan,parf car,auto,85.0,1496.0,1.0,12220.0,47020,15464.0,88000.0,17260.0,12260.0,28800.0,2016
bmw,430i,2020.0,2020-12-18,sports car,"parf car, premium ad car",auto,190.0,1998.0,1.0,26210.0,45012,90795.0,56400.0,61627.0,82929.0,208000.0,2020
nissan,nv200,2023.0,2024-06-12,van,"almost new car, low mileage car",auto,,1597.0,1.0,9160.0,59451,47561.0,15.0,15047.0,753.0,90800.0,2024
mazda,2,2024.0,2024-08-02,luxury sedan,"parf car, almost new car",auto,121.0,1998.0,1.0,15350.0,100000,91565.0,30.0,15420.0,15420.0,160888.0,2024
renault,kangoo,2021.0,2021-10-29,van,"direct owner sale, electric cars",auto,,,1.0,9990.0,39523,28814.0,42996.0,35978.0,1799.0,72800.0,2021
mercedes-benz,ml350,2004.0,2005-08-30,suv,"coe car, premium ad car, low mileage car",auto,173.0,3724.0,2.0,20650.0,70454,8493.0,175000.0,66191.0,72811.0,24888.0,2005
mercedes-benz,cla180,2015.0,2015-10-05,luxury sedan,"parf car, premium ad car",auto,90.0,1595.0,2.0,20180.0,55399,21055.0,123188.0,27247.0,25146.0,38888.0,2015
hyundai,avante,2009.0,2009-03-14,mid-sized sedan,"coe car, low mileage car",auto,89.0,1591.0,2.0,10090.0,25525,12112.0,146186.0,11888.0,4197.0,47888.0,2009
mitsubishi,lancer,2007.0,2007-11-20,mid-sized sedan,"coe car, premium ad car",manual,79.0,1584.0,6.0,14520.0,41994,14405.0,147000.0,11506.0,12657.0,49800.0,2007
honda,fit,2019.0,2019-10-14,hatchback,parf car,auto,73.0,1317.0,2.0,13230.0,33199,22575.0,62720.0,16500.0,6500.0,73800.0,2019
bmw,218i,2021.0,2022-01-28,mpv,parf car,auto,100.0,1499.0,1.0,17550.0,82501,93824.0,61000.0,36862.0,43607.0,151800.0,2022
ford,focus,2015.0,2016-02-26,mid-sized sedan,parf car,auto,92.0,1596.0,1.0,15180.0,44001,15621.0,110000.0,16522.0,16522.0,30800.0,2016
hyundai,elantra,2017.0,2017-10-11,mid-sized sedan,"parf car, premium ad car",auto,93.0,1591.0,1.0,13470.0,42902,23328.0,100000.0,14515.0,14515.0,50888.0,2017
honda,vezel,2021.0,2022-06-02,suv,"parf car, premium ad car",auto,87.0,1496.0,1.0,15160.0,70901,63910.0,58935.0,23497.0,9896.0,125800.0,2022
subaru,impreza,2017.0,2017-04-25,hatchback,parf car,auto,84.0,1600.0,2.0,13000.0,50789,22175.0,155000.0,13466.0,13466.0,42800.0,2017
,elantra,2018.0,2018-02-19,mid-sized sedan,"parf car, premium ad car",auto,93.0,1591.0,2.0,13650.0,40000,22247.0,90503.0,11583.0,11583.0,55999.0,2018
toyota,picnic,2009.0,2009-08-06,mpv,"coe car, premium ad car",auto,110.0,1998.0,4.0,12070.0,33018,15261.0,195000.0,24216.0,24216.0,55800.0,2009
audi,a6,2011.0,2011-09-23,luxury sedan,"coe car, direct owner sale, low mileage car",auto,150.0,2773.0,2.0,13010.0,47316,32551.0,117000.0,48214.0,48214.0,89500.0,2011
subaru,brz,2016.0,2016-06-24,sports car,"parf car, direct owner sale, low mileage car",auto,147.0,1998.0,1.0,26190.0,51010,26939.0,76000.0,25506.0,27709.0,66800.0,2016
,corolla,2014.0,2014-11-03,mid-sized sedan,"coe car, premium ad car, low mileage car",auto,90.0,1598.0,3.0,13770.0,39241,37048.0,91498.0,18650.0,13650.0,65000.0,2014
honda,civic,2017.0,2017-05-25,mid-sized sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,92.0,1597.0,2.0,13820.0,51600,26766.0,128000.0,20480.0,20672.0,48800.0,2017
mercedes-benz,c180,2010.0,2011-01-03,luxury sedan,"coe car, low mileage car",auto,115.0,1597.0,4.0,11700.0,37303,23843.0,127417.0,31893.0,31893.0,74800.0,2011
ferrari,f430,2009.0,2009-11-03,sports car,"coe car, low mileage car",auto,360.0,4308.0,6.0,55340.0,33377,14338.0,47000.0,199410.0,199410.0,237888.0,2009
mazda,2,2018.0,2019-03-13,suv,parf car,auto,170.0,2488.0,3.0,24130.0,37620,44331.0,109956.0,33385.0,38739.0,131800.0,2019
land rover,discovery,2018.0,2018-08-31,suv,"parf car, premium ad car",auto,177.0,1997.0,1.0,21930.0,32311,48701.0,93838.0,41796.0,50515.0,115800.0,2018
mitsubishi,lancer,2009.0,2009-05-20,mid-sized sedan,"coe car, low mileage car",auto,80.0,1499.0,6.0,10130.0,26175,12356.0,142000.0,17926.0,17926.0,47800.0,2009
mercedes-benz,a180,2015.0,2015-10-23,hatchback,"parf car, premium ad car",auto,90.0,1595.0,3.0,14830.0,57089,16786.0,129000.0,22209.0,18093.0,26800.0,2015
opel,insignia,2018.0,2018-06-14,luxury sedan,parf car,auto,121.0,1490.0,1.0,11710.0,38389,34683.0,78000.0,27866.0,31013.0,59800.0,2018
mercedes-benz,amg,2017.0,2018-05-11,sports car,"parf car, premium ad car",auto,180.0,1991.0,5.0,29250.0,38801,69248.0,113000.0,61795.0,83231.0,155800.0,2018
toyota,harrier,2019.0,2019-07-11,suv,parf car,auto,170.0,1998.0,1.0,20750.0,34000,43589.0,80995.0,30806.0,35129.0,122800.0,2019
volkswagen,jetta,2015.0,2017-05-24,mid-sized sedan,parf car,auto,90.0,1390.0,1.0,14870.0,52000,28585.0,76634.0,21562.0,22187.0,54777.0,2017
chevrolet,cruze,2010.0,2011-03-22,mid-sized sedan,coe car,auto,80.0,1598.0,3.0,11200.0,20699,7304.0,139831.5,12203.0,12203.0,19800.0,2011
mercedes-benz,c180,2017.0,2017-10-05,luxury sedan,parf car,auto,115.0,1595.0,3.0,21020.0,50001,44798.0,90000.0,37239.0,44135.0,89800.0,2017
toyota,sienta,2018.0,2018-06-06,mpv,parf car,auto,79.0,1496.0,1.0,15210.0,38941,25828.0,74358.0,17199.0,17199.0,65800.0,2018
bmw,530i,2017.0,2017-08-25,luxury sedan,"parf car, premium ad car",auto,185.0,1998.0,3.0,23100.0,50101,52376.0,91000.0,53014.0,62426.0,100000.0,2017
mercedes-benz,glc300,2022.0,2022-12-28,suv,"parf car, premium ad car, low mileage car, hybrid cars",auto,200.0,1991.0,1.0,27440.0,105501,133440.0,11160.0,51881.0,65386.0,264800.0,2022
mercedes-benz,cla180,2015.0,2015-08-06,luxury sedan,"parf car, low mileage car, sgcarmart warranty cars",auto,90.0,1595.0,3.0,25810.0,61000,21671.0,73000.0,28401.0,26762.0,42800.0,2015
bmw,m2,2016.0,2017-03-30,sports car,"parf car, premium ad car, low mileage car",auto,272.0,2979.0,3.0,41430.0,53300,59581.0,65561.0,56958.0,74525.0,152800.0,2017
bmw,320,2017.0,2017-08-21,luxury sedan,"parf car, premium ad car",auto,135.0,1998.0,2.0,21940.0,53711,43303.0,105774.0,38081.0,40314.0,90000.0,2017
toyota,corolla,2014.0,2014-08-05,mid-sized sedan,"coe car, low mileage car",auto,90.0,1598.0,1.0,12600.0,45692,45542.0,74000.0,18761.0,13761.0,62800.0,2014
toyota,vellfire,2024.0,2024-06-04,mid-sized sedan,"parf car, rare & exotic, almost new car, premium ad car",auto,205.0,2393.0,1.0,33560.0,105689,162858.0,68.0,55058.0,76611.0,372988.0,2024
audi,rs,2021.0,2024-06-14,sports car,"parf car, rare & exotic, almost new car, low mileage car",auto,294.0,2480.0,1.0,34620.0,110001,148001.0,900.0,63999.0,95998.0,388800.0,2024
mercedes-benz,evito,2022.0,2022-12-19,van,"premium ad car, low mileage car, electric cars",auto,,,1.0,17380.0,56019,47701.0,652.0,66303.0,3316.0,147988.0,2022
bmw,x3,2018.0,2018-06-27,suv,parf car,auto,185.0,1998.0,2.0,24820.0,39000,65651.0,138000.0,55168.0,71303.0,135800.0,2018
mercedes-benz,s400,2015.0,2015-10-02,luxury sedan,"parf car, direct owner sale",auto,245.0,2996.0,2.0,32110.0,71509,95268.0,140888.0,102425.0,156365.0,119800.0,2015
bmw,m5,2016.0,2017-12-28,suv,"parf car, premium ad car",auto,280.0,2993.0,1.0,30210.0,54334,96249.0,92000.0,81788.0,119219.0,163888.0,2017
audi,a5,2009.0,2009-03-23,sports car,coe car,auto,155.0,1984.0,5.0,13330.0,31933,15048.0,200123.0,46537.0,46537.0,62800.0,2009
tesla,model,2021.0,2021-11-11,luxury sedan,"parf car, premium ad car, electric cars",auto,239.0,,1.0,20300.0,68310,74910.0,59000.0,59432.0,33978.0,163900.0,2021
honda,stream,2007.0,2008-06-17,mpv,"coe car, premium ad car, low mileage car",auto,103.0,1799.0,2.0,12420.0,37906,15183.0,132000.0,20004.0,20004.0,49800.0,2008
kia,cerato,2010.0,2010-03-25,sports car,"coe car, premium ad car",manual,92.0,1591.0,6.0,20710.0,16604,2566.0,204000.0,14154.0,14154.0,16000.0,2010
honda,civic,2008.0,2008-11-17,sports car,"coe car, premium ad car",manual,165.0,1998.0,6.0,23450.0,34991,14744.0,145000.0,31517.0,31517.0,98888.0,2008
toyota,dyna,2016.0,2016-10-05,truck,premium ad car,manual,,2982.0,3.0,16490.0,5077,1170.0,98000.0,32017.0,1601.0,37988.0,2016
audi,a4,2019.0,2019-11-22,luxury sedan,"parf car, premium ad car",auto,140.0,1984.0,1.0,17530.0,39700,51002.0,78287.0,33715.0,39201.0,115000.0,2019
mazda,3,2016.0,2016-11-21,mid-sized sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,88.0,1496.0,3.0,12910.0,52668,20264.0,115500.0,19293.0,14293.0,35800.0,2016
seat,leon,2021.0,2022-08-05,suv,"parf car, premium ad car, sgcarmart warranty cars",auto,140.0,1984.0,1.0,19410.0,107001,113140.0,43000.0,31942.0,36719.0,174800.0,2022
bmw,520i,2020.0,2021-01-22,luxury sedan,"parf car, direct owner sale, hybrid cars",auto,137.0,1998.0,2.0,23430.0,50100,78040.0,70000.0,48507.0,59910.0,184800.0,2021
porsche,boxster,2010.0,2010-11-02,sports car,"coe car, low mileage car",auto,228.0,3436.0,6.0,26640.0,38216,24385.0,81000.0,80413.0,80413.0,170000.0,2010
hyundai,avante,2019.0,2019-06-28,mid-sized sedan,"parf car, premium ad car",auto,93.0,1591.0,1.0,14120.0,30009,27517.0,78133.0,18074.0,18074.0,79000.0,2019
lamborghini,huracan,2018.0,2019-08-26,sports car,"parf car, rare & exotic, low mileage car",auto,426.0,5204.0,4.0,102470.0,38602,269514.0,45000.0,200334.0,332602.0,698888.0,2019
mercedes-benz,c230,2008.0,2008-09-01,luxury sedan,"coe car, premium ad car",auto,150.0,2496.0,6.0,11580.0,34991,14744.0,189000.0,34978.0,34978.0,48800.0,2008
bmw,523i,2011.0,2011-05-31,luxury sedan,"coe car, low mileage car",auto,150.0,2497.0,2.0,16860.0,47316,32551.0,103168.0,44396.0,44396.0,115999.0,2011
citroen,c4,2016.0,2017-05-15,mpv,"parf car, consignment car",auto,88.0,1560.0,3.0,12610.0,52000,22392.0,284000.0,25056.0,12079.0,42800.0,2017
toyota,alphard,2023.0,2023-12-22,mpv,"parf car, almost new car, premium ad car, low mileage car, hybrid cars",auto,184.0,2487.0,1.0,43420.0,110001,180136.0,9.0,71802.0,100505.0,463800.0,2023
skoda,rapid,2018.0,2019-06-28,hatchback,"parf car, sgcarmart warranty cars",auto,92.0,1395.0,1.0,14330.0,30009,28185.0,68531.0,17431.0,17431.0,80888.0,2019
toyota,c-hr,2018.0,2018-12-28,suv,"parf car, direct owner sale",auto,85.0,1197.0,2.0,14880.0,25501,34671.0,58000.0,29287.0,33002.0,84000.0,2018
toyota,camry,2018.0,2019-05-28,luxury sedan,"parf car, premium ad car, hybrid cars",auto,160.0,2487.0,1.0,19390.0,48000,37151.0,70700.0,27363.0,20309.0,102800.0,2019
mazda,2,2020.0,2020-10-28,suv,"parf car, premium ad car",auto,143.0,2488.0,1.0,21850.0,40301,53859.0,37000.0,32585.0,37619.0,158000.0,2020
,cooper,2012.0,2012-11-26,sports car,"coe car, direct owner sale",auto,155.0,1598.0,6.0,15380.0,83247,70361.0,152000.0,32021.0,32021.0,129999.0,2012
nissan,latio,2006.0,2006-08-01,mid-sized sedan,"coe car, premium ad car, low mileage car",auto,80.0,1498.0,4.0,10620.0,46454,9100.0,139000.0,15082.0,16591.0,20800.0,2006
honda,fit,2008.0,2010-08-11,hatchback,coe car,auto,73.0,1339.0,3.0,12670.0,16438,3702.0,145000.0,15208.0,15208.0,14300.0,2010
honda,vezel,2017.0,2017-12-07,suv,"parf car, premium ad car",auto,96.0,1496.0,2.0,14140.0,42902,20953.0,113580.0,20498.0,10698.0,51500.0,2017
toyota,yaris,2023.0,2023-05-11,suv,"parf car, premium ad car, hybrid cars",auto,85.0,1490.0,1.0,14930.0,101001,94242.0,5200.0,20506.0,5709.0,135800.0,2023
mercedes-benz,amg,2019.0,2020-07-30,suv,"parf car, hybrid cars",auto,200.0,1991.0,1.0,27770.0,35001,76570.0,50000.0,56398.0,73517.0,206800.0,2020
mercedes-benz,a200,2018.0,2019-01-30,hatchback,parf car,auto,120.0,1332.0,1.0,18800.0,32200,40586.0,145000.0,32626.0,37677.0,101800.0,2019
peugeot,308,2016.0,2017-05-25,stationwagon,parf car,auto,96.0,1199.0,2.0,13560.0,51106,22133.0,92000.0,21320.0,11848.0,45800.0,2017
bmw,116d,2017.0,2017-11-30,hatchback,"parf car, premium ad car",auto,85.0,1496.0,2.0,14670.0,46791,24648.0,99500.0,26538.0,14154.0,55500.0,2017
hyundai,tucson,2019.0,2019-09-20,suv,"parf car, premium ad car",auto,130.0,1591.0,1.0,16530.0,39406,35662.0,83000.0,19882.0,19882.0,97000.0,2019
toyota,vellfire,2019.0,2020-08-26,mpv,parf car,auto,134.0,2494.0,2.0,29090.0,35001,66290.0,74900.0,48189.0,59465.0,210000.0,2020
peugeot,3008,2017.0,2017-09-28,suv,"parf car, premium ad car",auto,96.0,1199.0,2.0,19340.0,46778,24910.0,142000.0,23345.0,14683.0,70888.0,2017
,altis,2017.0,2017-12-18,mid-sized sedan,parf car,auto,96.0,1598.0,1.0,15360.0,46791,30562.0,74000.0,21690.0,22366.0,63800.0,2017
toyota,vios,2009.0,2009-02-12,mid-sized sedan,"coe car, consignment car, low mileage car",auto,80.0,1497.0,2.0,10320.0,26047,12067.0,150000.0,13472.0,10527.0,47800.0,2009
audi,a4,2021.0,2022-11-18,luxury sedan,"parf car, premium ad car, hybrid cars",auto,110.0,1984.0,1.0,19690.0,108003,114573.0,16000.0,32810.0,37934.0,185000.0,2022
land rover,range,2016.0,2016-07-01,suv,parf car,auto,177.0,1999.0,4.0,18400.0,57390,46826.0,112098.0,47615.0,58661.0,66888.0,2016
honda,civic,2017.0,2017-12-15,mid-sized sedan,"parf car, direct owner sale",auto,92.0,1597.0,1.0,14320.0,41761,27433.0,91000.0,19726.0,19726.0,60000.0,2017
mercedes-benz,s450l,2020.0,2020-07-06,luxury sedan,parf car,auto,270.0,2996.0,1.0,35870.0,32889,132813.0,51000.0,99378.0,150881.0,289800.0,2020
maserati,granturismo,2011.0,2011-01-31,sports car,"coe car, premium ad car, low mileage car",auto,298.0,4244.0,6.0,19380.0,40714,26659.0,125000.0,101821.0,101821.0,126900.0,2011
bmw,523i,2010.0,2010-12-17,luxury sedan,"coe car, premium ad car",auto,150.0,2497.0,3.0,13640.0,32914,20461.0,139831.5,47977.0,47977.0,84800.0,2010
mercedes-benz,maybach,2016.0,2019-04-24,luxury sedan,"imported used vehicle, parf car, rare & exotic, low mileage car, hybrid cars",auto,390.0,5980.0,2.0,,36961,,40200.0,107456.0,165421.0,520000.0,2019
nissan,cabstar,2016.0,2017-05-19,truck,premium ad car,manual,,2953.0,2.0,11000.0,26029,7053.0,98000.0,25665.0,1284.0,29800.0,2017
mazda,2,2017.0,2017-03-31,luxury sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,141.0,2488.0,2.0,13110.0,53001,31198.0,150000.0,26242.0,28739.0,48888.0,2017
nissan,qashqai,2015.0,2015-11-25,suv,parf car,auto,106.0,1997.0,2.0,14640.0,57501,18935.0,106941.0,19333.0,19333.0,30800.0,2015
toyota,estima,2010.0,2011-03-23,mpv,"coe car, direct owner sale, hybrid cars",auto,110.0,2362.0,5.0,14640.0,34935,21449.0,200000.0,49844.0,29907.0,89888.0,2011
mini,cooper,2010.0,2010-12-23,sports car,coe car,auto,135.0,1598.0,6.0,12830.0,33140,20347.0,142000.0,31865.0,31865.0,78800.0,2010
toyota,altis,2021.0,2021-11-24,mid-sized sedan,"parf car, premium ad car",auto,96.0,1598.0,2.0,14030.0,53709,54349.0,34272.0,19159.0,19159.0,114000.0,2021
bmw,x1,2019.0,2019-08-29,suv,"parf car, premium ad car, sgcarmart warranty cars",auto,103.0,1499.0,1.0,16790.0,38602,51004.0,62000.0,35726.0,42017.0,105800.0,2019
mercedes-benz,amg,2019.0,2020-01-17,suv,"parf car, premium ad car, low mileage car",auto,90.0,1595.0,1.0,18410.0,35320,46170.0,43500.0,31456.0,36039.0,117800.0,2020
volkswagen,scirocco,2011.0,2012-02-07,sports car,"coe car, premium ad car",auto,118.0,1390.0,3.0,10480.0,54039,41247.0,128266.5,26195.0,26195.0,80000.0,2012
kia,cerato,2009.0,2010-01-26,mid-sized sedan,"coe car, premium ad car",auto,92.0,1591.0,4.0,13550.0,16184,1720.0,170000.0,14289.0,14289.0,7200.0,2010
,avante,2020.0,2021-01-29,mid-sized sedan,parf car,auto,90.0,1598.0,2.0,15640.0,43501,32210.0,55000.0,18464.0,5000.0,104800.0,2021
audi,a1,2020.0,2020-09-10,hatchback,parf car,auto,85.0,999.0,3.0,13490.0,37766,42412.0,67500.0,23964.0,25550.0,95800.0,2020
subaru,forester,2018.0,2019-03-19,suv,"parf car, premium ad car",auto,115.0,1995.0,1.0,16090.0,36961,28916.0,78000.0,17309.0,17309.0,81800.0,2019
mercedes-benz,gla180,2018.0,2018-06-07,suv,parf car,auto,90.0,1595.0,1.0,18270.0,37000,35213.0,78000.0,28937.0,32512.0,85800.0,2018
honda,hr-v,2019.0,2019-03-21,suv,"parf car, premium ad car",auto,96.0,1496.0,1.0,14640.0,25501,27919.0,94000.0,22254.0,23156.0,78800.0,2019
